"","date","sender","sender.carrier","receiver","receiver.carrier","length.call"
"4194",12,"303.579.7875","1","715.855.4149","3",23
"4195",12,"303.579.7875","1","303.579.8574","1",24
"4196",12,"303.579.7875","1","201.848.7217","2",29
"4197",12,"303.579.5497","1","715.855.7980","3",22
"4198",12,"303.579.5497","1","303.579.2383","1",33
"4199",12,"303.579.5497","1","201.848.2591","2",1
"4200",12,"303.579.6368","1","303.579.7430","1",22
"4201",12,"303.579.6368","1","303.579.4963","1",19
"4202",12,"303.579.6368","1","201.848.2591","2",40
"4203",12,"303.579.1320","1","715.855.9112","3",30
"4204",12,"303.579.1320","1","201.848.9434","2",21
"4205",12,"303.579.1320","1","303.579.2647","1",1
"4206",12,"303.579.1320","1","715.855.4149","3",16
"4207",12,"303.579.1320","1","303.579.2647","1",29
"4208",12,"303.579.1320","1","303.579.2383","1",18
"4209",12,"303.579.1320","1","715.855.1362","3",1
"4210",12,"303.579.1320","1","201.848.7217","2",1
"4211",12,"303.579.6663","1","201.848.9434","2",20
"4212",12,"303.579.6663","1","201.848.2591","2",46
"4213",12,"303.579.6663","1","303.579.7836","1",30
"4214",12,"303.579.6663","1","201.848.4553","2",23
"4215",12,"303.579.5670","1","303.579.9383","1",19
"4216",12,"303.579.5670","1","201.848.7217","2",20
"4217",12,"303.579.5670","1","715.855.4683","3",13
"4218",12,"303.579.5670","1","303.579.9383","1",28
"4219",12,"303.579.5670","1","303.579.4963","1",24
"4220",12,"303.579.5670","1","303.579.1547","1",25
"4221",12,"303.579.5670","1","303.579.1547","1",20
"4222",12,"303.579.5670","1","201.848.4553","2",22
"4223",12,"303.579.5670","1","201.848.7217","2",23
"4224",12,"303.579.5670","1","715.855.2472","3",26
"4225",12,"201.848.2591","2","303.579.4963","1",1
"4226",12,"201.848.2591","2","715.855.7108","3",16
"4227",12,"201.848.2591","2","303.579.4650","1",1
"4228",12,"201.848.9659","2","715.855.1362","3",23
"4229",12,"201.848.9659","2","715.855.2472","3",35
"4230",12,"201.848.9659","2","303.579.6368","1",37
"4231",12,"201.848.9659","2","303.579.6082","1",21
"4232",12,"201.848.9659","2","715.855.1647","3",29
"4233",12,"201.848.9659","2","715.855.9109","3",17
"4234",12,"201.848.9659","2","715.855.8913","3",1
"4235",12,"201.848.9659","2","303.579.4963","1",27
"4236",12,"201.848.9659","2","715.855.1191","3",33
"4237",12,"201.848.1922","2","303.579.6368","1",34
"4238",12,"201.848.1922","2","201.848.9659","2",1
"4239",12,"201.848.1922","2","201.848.3896","2",33
"4240",12,"201.848.1922","2","303.579.4963","1",25
"4241",12,"201.848.1004","2","201.848.4553","2",29
"4242",12,"201.848.1004","2","201.848.9659","2",23
"4243",12,"201.848.1004","2","303.579.3831","1",13
"4244",12,"201.848.1004","2","715.855.7108","3",21
"4245",12,"201.848.1004","2","303.579.3831","1",27
"4246",12,"201.848.1004","2","715.855.5441","3",12
"4247",12,"201.848.9434","2","303.579.2383","1",25
"4248",12,"201.848.9434","2","201.848.4553","2",36
"4249",12,"201.848.9434","2","303.579.6368","1",21
"4250",12,"201.848.9434","2","303.579.5497","1",22
"4251",12,"201.848.9434","2","201.848.9659","2",22
"4252",12,"201.848.7217","2","303.579.6082","1",20
"4253",12,"201.848.7217","2","201.848.1004","2",26
"4254",12,"201.848.7217","2","303.579.3247","1",27
"4255",12,"201.848.7217","2","303.579.8574","1",35
"4256",12,"201.848.4553","2","303.579.4242","1",27
"4257",12,"201.848.4553","2","303.579.4242","1",16
"4258",12,"201.848.4553","2","715.855.8913","3",23
"4259",12,"201.848.5119","2","303.579.2647","1",18
"4260",12,"201.848.5119","2","201.848.1922","2",29
"4261",12,"201.848.5119","2","201.848.9434","2",28
"4262",12,"201.848.5119","2","715.855.7108","3",25
"4263",12,"201.848.5119","2","303.579.6368","1",23
"4264",12,"201.848.3896","2","303.579.4242","1",22
"4265",12,"201.848.3896","2","201.848.9659","2",34
"4266",12,"201.848.3896","2","303.579.9383","1",27
"4267",12,"201.848.3896","2","303.579.5670","1",36
"4268",12,"201.848.3896","2","303.579.4650","1",33
"4269",12,"201.848.3896","2","303.579.1547","1",33
"4270",12,"201.848.3896","2","715.855.9112","3",1
"4271",12,"201.848.3896","2","303.579.5313","1",23
"4272",12,"201.848.3896","2","303.579.3831","1",35
"4273",12,"201.848.4767","2","715.855.1191","3",43
"4274",12,"201.848.4767","2","715.855.4149","3",1
"4275",12,"201.848.4767","2","303.579.4650","1",20
"4276",12,"201.848.4767","2","715.855.9112","3",25
"4277",12,"201.848.4767","2","303.579.1547","1",28
"4278",12,"201.848.4767","2","715.855.1191","3",25
"4279",12,"201.848.4767","2","303.579.7875","1",25
"4280",12,"201.848.4767","2","303.579.4174","1",16
"4281",12,"715.855.1191","3","303.579.1547","1",16
"4282",12,"715.855.1191","3","303.579.1547","1",22
"4283",12,"715.855.1191","3","303.579.4650","1",20
"4284",12,"715.855.1191","3","303.579.6859","1",33
"4285",12,"715.855.2472","3","303.579.8488","1",24
"4286",12,"715.855.2472","3","715.855.9112","3",32
"4287",12,"715.855.2472","3","201.848.9434","2",1
"4288",12,"715.855.2472","3","303.579.1975","1",1
"4289",12,"715.855.2472","3","303.579.5503","1",25
"4290",12,"715.855.2472","3","303.579.3247","1",28
"4291",12,"715.855.1703","3","303.579.2647","1",31
"4292",12,"715.855.1703","3","715.855.1647","3",18
"4293",12,"715.855.1703","3","715.855.1647","3",28
"4294",12,"715.855.8913","3","715.855.1191","3",24
"4295",12,"715.855.8913","3","715.855.6576","3",21
"4296",12,"715.855.8913","3","715.855.2472","3",22
"4297",12,"715.855.9109","3","715.855.4683","3",22
"4298",12,"715.855.9109","3","715.855.5441","3",24
"4299",12,"715.855.9109","3","715.855.1647","3",1
"4300",12,"715.855.9109","3","303.579.6663","1",30
"4301",12,"715.855.9109","3","303.579.5497","1",1
"4302",12,"715.855.7108","3","303.579.8488","1",27
"4303",12,"715.855.7108","3","201.848.9434","2",26
"4304",12,"715.855.7108","3","201.848.2591","2",16
"4305",12,"715.855.7108","3","715.855.7910","3",1
"4306",12,"715.855.7108","3","303.579.6368","1",25
"4307",12,"715.855.7108","3","715.855.5441","3",31
"4308",12,"715.855.7108","3","715.855.1191","3",29
"4309",12,"715.855.7108","3","715.855.1191","3",24
"4310",12,"715.855.7108","3","715.855.1191","3",22
"4311",12,"715.855.1048","3","303.579.5670","1",39
"4312",12,"715.855.1048","3","303.579.8488","1",29
"4313",12,"715.855.1048","3","715.855.2472","3",24
"4314",12,"715.855.1048","3","715.855.7980","3",25
"4315",12,"715.855.1048","3","715.855.7980","3",1
"4316",12,"715.855.6702","3","715.855.6576","3",38
"4317",12,"715.855.6702","3","715.855.9109","3",37
"4318",12,"715.855.6702","3","201.848.2591","2",32
"4319",12,"715.855.6702","3","303.579.4174","1",1
"4320",12,"715.855.4683","3","201.848.2591","2",20
"4321",12,"715.855.4683","3","201.848.9659","2",20
"4322",12,"715.855.4683","3","303.579.4963","1",1
"4323",12,"715.855.4683","3","715.855.7108","3",39
"4324",12,"715.855.4683","3","303.579.6082","1",27
"4325",12,"715.855.4683","3","201.848.7217","2",25
"4326",12,"715.855.5441","3","303.579.8574","1",30
"4327",12,"715.855.5441","3","715.855.1647","3",31
"4328",12,"715.855.5441","3","303.579.6368","1",25
"4329",12,"715.855.5441","3","201.848.4553","2",15
"4330",12,"715.855.5441","3","201.848.4553","2",1
"4331",12,"715.855.5441","3","303.579.8574","1",17
"4332",12,"715.855.5441","3","303.579.2647","1",1
"4333",12,"715.855.5441","3","303.579.7836","1",35
"4334",12,"715.855.5441","3","303.579.2647","1",25
"4335",12,"715.855.5441","3","303.579.4963","1",29
"4336",12,"715.855.7910","3","303.579.4650","1",23
"4337",12,"715.855.7910","3","201.848.4767","2",20
"4338",12,"715.855.7910","3","303.579.6082","1",19
"4339",12,"715.855.7910","3","303.579.7430","1",21
"4340",12,"715.855.1647","3","303.579.5503","1",32
"4341",12,"715.855.1647","3","303.579.5313","1",20
"4342",12,"715.855.1647","3","715.855.4683","3",25
"4343",12,"715.855.1647","3","715.855.7108","3",1
"4344",12,"715.855.1647","3","303.579.2383","1",27
"4345",12,"715.855.1647","3","715.855.9112","3",25
"4346",12,"715.855.1647","3","715.855.9109","3",28
"4347",12,"715.855.7980","3","715.855.7910","3",24
"4348",12,"715.855.7980","3","303.579.9383","1",1
"4349",12,"715.855.7980","3","303.579.5503","1",31
"4350",12,"715.855.7980","3","303.579.1547","1",24
"4351",12,"715.855.1362","3","715.855.2472","3",12
"4352",12,"715.855.1362","3","303.579.3831","1",1
"4353",12,"715.855.1362","3","201.848.7217","2",1
"4354",12,"715.855.1362","3","715.855.1048","3",21
"4355",12,"715.855.7477","3","303.579.4174","1",22
"4356",12,"715.855.7477","3","303.579.4650","1",28
"4357",12,"715.855.7477","3","303.579.4242","1",1
"4358",12,"715.855.7477","3","303.579.8574","1",18
"4359",12,"715.855.7477","3","303.579.4242","1",1
"4360",12,"715.855.9112","3","303.579.6082","1",27
"4361",12,"715.855.9112","3","715.855.1647","3",23
"4362",12,"715.855.9112","3","715.855.7980","3",26
"4363",12,"715.855.9112","3","201.848.7217","2",15
"4364",12,"715.855.9112","3","303.579.9383","1",1
"4365",12,"715.855.9112","3","303.579.5497","1",21
"4366",12,"715.855.9112","3","201.848.9659","2",33
"4367",12,"715.855.9112","3","201.848.9434","2",25
"4368",12,"715.855.9112","3","303.579.8488","1",36
"4369",12,"715.855.2759","3","715.855.2472","3",1
"4370",12,"715.855.2759","3","715.855.9112","3",18
"4371",12,"715.855.2759","3","303.579.4242","1",21
"4372",12,"715.855.2759","3","715.855.4683","3",1
"4373",12,"715.855.2759","3","303.579.4174","1",23
"4374",12,"715.855.2759","3","201.848.2591","2",24
"4375",12,"715.855.2759","3","201.848.9659","2",20
"4376",12,"715.855.2759","3","715.855.7910","3",31
"4377",12,"715.855.2759","3","303.579.7836","1",27
"4378",12,"715.855.4149","3","303.579.2647","1",36
"4379",12,"715.855.4149","3","201.848.1004","2",16
"4380",12,"715.855.4149","3","715.855.1647","3",28
"4381",12,"715.855.4149","3","715.855.2472","3",1
"4382",12,"715.855.4149","3","303.579.5670","1",1
"4383",12,"715.855.4149","3","303.579.6663","1",1
"4384",12,"715.855.4149","3","201.848.3896","2",27
"4385",12,"715.855.4149","3","303.579.5313","1",22
"4386",12,"715.855.6576","3","715.855.1647","3",16
"4387",12,"715.855.6576","3","303.579.5670","1",23
"4388",12,"715.855.6576","3","303.579.6859","1",14
"4389",12,"715.855.6576","3","303.579.4963","1",25
"4390",12,"715.855.6576","3","715.855.1191","3",25
"4391",12,"715.855.6576","3","715.855.1647","3",22
"4392",12,"715.855.6576","3","303.579.4242","1",1
"4393",12,"715.855.5625","3","303.579.3831","1",20
"4394",12,"715.855.5625","3","303.579.2647","1",17
"4395",12,"715.855.5625","3","201.848.9659","2",26
"4396",12,"715.855.5625","3","303.579.4650","1",19
"4397",12,"715.855.5625","3","303.579.8488","1",1
"4398",12,"715.855.5625","3","715.855.4149","3",18
"4399",12,"715.855.5625","3","303.579.5670","1",27
"4400",13,"303.579.3831","1","715.855.5441","3",13
"4401",13,"303.579.3831","1","201.848.4553","2",21
"4402",13,"303.579.3831","1","303.579.6082","1",25
"4403",13,"303.579.3831","1","303.579.1547","1",1
"4404",13,"303.579.3831","1","715.855.2472","3",32
"4405",13,"303.579.3831","1","303.579.4242","1",28
"4406",13,"303.579.3831","1","715.855.1647","3",23
"4407",13,"303.579.3831","1","303.579.5670","1",28
"4408",13,"303.579.4650","1","303.579.5670","1",23
"4409",13,"303.579.4650","1","715.855.9112","3",21
"4410",13,"303.579.4650","1","303.579.8574","1",20
"4411",13,"303.579.4650","1","201.848.2591","2",19
"4412",13,"303.579.4650","1","303.579.4963","1",1
"4413",13,"303.579.4650","1","715.855.8913","3",28
"4414",13,"303.579.4650","1","303.579.6082","1",28
"4415",13,"303.579.4650","1","715.855.7477","3",1
"4416",13,"303.579.2647","1","303.579.8574","1",24
"4417",13,"303.579.2647","1","303.579.7430","1",17
"4418",13,"303.579.2647","1","303.579.7836","1",22
"4419",13,"303.579.2647","1","715.855.2472","3",22
"4420",13,"303.579.2647","1","715.855.1647","3",1
"4421",13,"303.579.2647","1","201.848.7217","2",26
"4422",13,"303.579.1986","1","303.579.4174","1",24
"4423",13,"303.579.1986","1","715.855.4683","3",25
"4424",13,"303.579.1986","1","303.579.3247","1",25
"4425",13,"303.579.1986","1","715.855.9109","3",15
"4426",13,"303.579.1986","1","303.579.3831","1",28
"4427",13,"303.579.1986","1","715.855.6576","3",30
"4428",13,"303.579.5313","1","715.855.1048","3",14
"4429",13,"303.579.5313","1","715.855.1647","3",32
"4430",13,"303.579.5313","1","303.579.1547","1",26
"4431",13,"303.579.5313","1","303.579.4242","1",1
"4432",13,"303.579.5313","1","201.848.3896","2",26
"4433",13,"303.579.5313","1","715.855.9112","3",16
"4434",13,"303.579.6859","1","303.579.1547","1",20
"4435",13,"303.579.6859","1","715.855.2759","3",24
"4436",13,"303.579.6859","1","303.579.7836","1",16
"4437",13,"303.579.6859","1","303.579.1990","1",22
"4438",13,"303.579.6859","1","303.579.1986","1",18
"4439",13,"303.579.1990","1","303.579.4242","1",31
"4440",13,"303.579.1990","1","201.848.9659","2",1
"4441",13,"303.579.1990","1","201.848.9659","2",22
"4442",13,"303.579.1990","1","303.579.4174","1",1
"4443",13,"303.579.1990","1","303.579.4963","1",39
"4444",13,"303.579.1990","1","303.579.8574","1",1
"4445",13,"303.579.1990","1","303.579.2647","1",1
"4446",13,"303.579.1990","1","715.855.2759","3",1
"4447",13,"303.579.1990","1","201.848.7217","2",1
"4448",13,"303.579.1990","1","201.848.9659","2",16
"4449",13,"303.579.1547","1","303.579.8488","1",29
"4450",13,"303.579.1547","1","303.579.5313","1",28
"4451",13,"303.579.4963","1","303.579.7836","1",19
"4452",13,"303.579.4963","1","201.848.7217","2",20
"4453",13,"303.579.4963","1","303.579.5497","1",30
"4454",13,"303.579.4963","1","303.579.4242","1",41
"4455",13,"303.579.4963","1","715.855.5625","3",1
"4456",13,"303.579.4963","1","303.579.2647","1",31
"4457",13,"303.579.2383","1","715.855.1703","3",18
"4458",13,"303.579.2383","1","303.579.6368","1",27
"4459",13,"303.579.2383","1","715.855.7980","3",1
"4460",13,"303.579.2383","1","303.579.6859","1",1
"4461",13,"303.579.2383","1","303.579.2647","1",29
"4462",13,"303.579.6223","1","201.848.3896","2",30
"4463",13,"303.579.6223","1","303.579.5670","1",13
"4464",13,"303.579.6223","1","303.579.6859","1",33
"4465",13,"303.579.6223","1","303.579.5497","1",1
"4466",13,"303.579.6223","1","715.855.2472","3",29
"4467",13,"303.579.6223","1","303.579.8574","1",25
"4468",13,"303.579.6223","1","303.579.8574","1",22
"4469",13,"303.579.6223","1","303.579.6082","1",39
"4470",13,"303.579.4242","1","303.579.6859","1",28
"4471",13,"303.579.4242","1","303.579.1547","1",31
"4472",13,"303.579.4242","1","715.855.5625","3",20
"4473",13,"303.579.4242","1","303.579.1975","1",23
"4474",13,"303.579.4242","1","201.848.7217","2",1
"4475",13,"303.579.4242","1","303.579.5670","1",20
"4476",13,"303.579.4242","1","715.855.6576","3",21
"4477",13,"303.579.4242","1","201.848.9434","2",21
"4478",13,"303.579.4242","1","303.579.2647","1",23
"4479",13,"303.579.4242","1","303.579.4174","1",28
"4480",13,"303.579.4242","1","303.579.4963","1",1
"4481",13,"303.579.3352","1","303.579.7875","1",21
"4482",13,"303.579.3352","1","201.848.4553","2",26
"4483",13,"303.579.3352","1","201.848.9659","2",25
"4484",13,"303.579.3352","1","303.579.4242","1",1
"4485",13,"303.579.3352","1","303.579.5497","1",34
"4486",13,"303.579.3352","1","715.855.2472","3",25
"4487",13,"303.579.3352","1","715.855.1647","3",15
"4488",13,"303.579.3352","1","715.855.7477","3",16
"4489",13,"303.579.1975","1","303.579.1547","1",16
"4490",13,"303.579.1975","1","303.579.6663","1",27
"4491",13,"303.579.1975","1","303.579.5497","1",18
"4492",13,"303.579.1975","1","201.848.3896","2",20
"4493",13,"303.579.1975","1","303.579.4650","1",36
"4494",13,"303.579.1975","1","715.855.8913","3",20
"4495",13,"303.579.1975","1","715.855.1191","3",1
"4496",13,"303.579.7430","1","303.579.7875","1",25
"4497",13,"303.579.7430","1","303.579.3831","1",21
"4498",13,"303.579.7430","1","715.855.7910","3",27
"4499",13,"303.579.7430","1","303.579.8488","1",17
"4500",13,"303.579.7430","1","715.855.7980","3",23
"4501",13,"303.579.7430","1","715.855.2472","3",1
"4502",13,"303.579.7430","1","715.855.1191","3",1
"4503",13,"303.579.7836","1","303.579.2383","1",15
"4504",13,"303.579.7836","1","303.579.8488","1",1
"4505",13,"303.579.7836","1","201.848.9659","2",25
"4506",13,"303.579.7836","1","715.855.1647","3",23
"4507",13,"303.579.7836","1","303.579.2383","1",1
"4508",13,"303.579.7836","1","303.579.6368","1",1
"4509",13,"303.579.7836","1","715.855.1647","3",25
"4510",13,"303.579.8574","1","715.855.1048","3",18
"4511",13,"303.579.8574","1","715.855.7477","3",18
"4512",13,"303.579.8574","1","303.579.2647","1",1
"4513",13,"303.579.8574","1","303.579.7836","1",33
"4514",13,"303.579.8574","1","715.855.2472","3",1
"4515",13,"303.579.8488","1","715.855.1647","3",27
"4516",13,"303.579.8488","1","303.579.8574","1",1
"4517",13,"303.579.8488","1","303.579.1320","1",21
"4518",13,"303.579.8488","1","715.855.4149","3",24
"4519",13,"303.579.8488","1","303.579.2647","1",29
"4520",13,"303.579.8488","1","715.855.7477","3",1
"4521",13,"303.579.8488","1","715.855.5441","3",1
"4522",13,"303.579.9383","1","201.848.2591","2",39
"4523",13,"303.579.9383","1","303.579.7430","1",17
"4524",13,"303.579.9383","1","201.848.7217","2",1
"4525",13,"303.579.9383","1","715.855.1647","3",25
"4526",13,"303.579.3389","1","303.579.2383","1",22
"4527",13,"303.579.3389","1","303.579.4650","1",30
"4528",13,"303.579.3389","1","303.579.5670","1",20
"4529",13,"303.579.3389","1","303.579.5503","1",30
"4530",13,"303.579.3389","1","303.579.6223","1",15
"4531",13,"303.579.5503","1","201.848.4553","2",23
"4532",13,"303.579.5503","1","303.579.6368","1",17
"4533",13,"303.579.5503","1","201.848.2591","2",24
"4534",13,"303.579.5503","1","201.848.9659","2",35
"4535",13,"303.579.5503","1","303.579.7430","1",1
"4536",13,"303.579.5503","1","715.855.9112","3",20
"4537",13,"303.579.5503","1","201.848.7217","2",15
"4538",13,"303.579.5503","1","303.579.2383","1",19
"4539",13,"303.579.6082","1","303.579.2647","1",29
"4540",13,"303.579.6082","1","715.855.6702","3",23
"4541",13,"303.579.6082","1","715.855.9112","3",28
"4542",13,"303.579.6082","1","303.579.7430","1",27
"4543",13,"303.579.4174","1","303.579.6663","1",1
"4544",13,"303.579.4174","1","303.579.2383","1",25
"4545",13,"303.579.4174","1","303.579.6663","1",20
"4546",13,"303.579.4174","1","303.579.4963","1",1
"4547",13,"303.579.4174","1","303.579.6223","1",26
"4548",13,"303.579.4174","1","201.848.7217","2",29
"4549",13,"303.579.4174","1","715.855.1048","3",23
"4550",13,"303.579.7875","1","201.848.3896","2",20
"4551",13,"303.579.7875","1","715.855.9109","3",40
"4552",13,"303.579.7875","1","303.579.6859","1",27
"4553",13,"303.579.7875","1","303.579.4963","1",29
"4554",13,"303.579.7875","1","715.855.6576","3",34
"4555",13,"303.579.5497","1","715.855.1647","3",20
"4556",13,"303.579.5497","1","201.848.9659","2",25
"4557",13,"303.579.5497","1","715.855.2472","3",26
"4558",13,"303.579.5497","1","715.855.7910","3",22
"4559",13,"303.579.5497","1","715.855.6576","3",26
"4560",13,"303.579.5497","1","303.579.5670","1",32
"4561",13,"303.579.5497","1","303.579.6082","1",24
"4562",13,"303.579.6368","1","715.855.1048","3",1
"4563",13,"303.579.6368","1","303.579.4174","1",21
"4564",13,"303.579.6368","1","715.855.6576","3",28
"4565",13,"303.579.6368","1","715.855.5625","3",1
"4566",13,"303.579.6368","1","303.579.5670","1",25
"4567",13,"303.579.6368","1","715.855.1647","3",26
"4568",13,"303.579.6368","1","201.848.9659","2",18
"4569",13,"303.579.1320","1","303.579.1547","1",14
"4570",13,"303.579.6663","1","303.579.2383","1",1
"4571",13,"303.579.6663","1","303.579.2647","1",1
"4572",13,"303.579.6663","1","303.579.7836","1",1
"4573",13,"303.579.6663","1","201.848.7217","2",23
"4574",13,"303.579.6663","1","303.579.3247","1",1
"4575",13,"303.579.6663","1","201.848.9659","2",19
"4576",13,"303.579.6663","1","715.855.4149","3",20
"4577",13,"303.579.6663","1","303.579.4963","1",29
"4578",13,"303.579.6663","1","201.848.4767","2",19
"4579",13,"303.579.5670","1","715.855.1647","3",20
"4580",13,"303.579.5670","1","303.579.1990","1",18
"4581",13,"303.579.5670","1","715.855.7910","3",28
"4582",13,"303.579.5670","1","201.848.9659","2",18
"4583",13,"303.579.5670","1","201.848.9659","2",17
"4584",13,"303.579.5670","1","715.855.1191","3",40
"4585",13,"303.579.5670","1","715.855.4683","3",26
"4586",13,"303.579.5670","1","201.848.4767","2",1
"4587",13,"303.579.5670","1","715.855.8913","3",31
"4588",13,"201.848.2591","2","303.579.4963","1",23
"4589",13,"201.848.2591","2","303.579.2383","1",30
"4590",13,"201.848.2591","2","303.579.1547","1",16
"4591",13,"201.848.2591","2","303.579.2647","1",1
"4592",13,"201.848.9659","2","303.579.4963","1",1
"4593",13,"201.848.9659","2","201.848.2591","2",26
"4594",13,"201.848.9659","2","715.855.7910","3",1
"4595",13,"201.848.9659","2","715.855.7108","3",29
"4596",13,"201.848.9659","2","201.848.4553","2",1
"4597",13,"201.848.9659","2","303.579.2647","1",21
"4598",13,"201.848.9659","2","715.855.8913","3",27
"4599",13,"201.848.9659","2","201.848.2591","2",1
"4600",13,"201.848.9659","2","715.855.7477","3",48
"4601",13,"201.848.1922","2","303.579.6368","1",1
"4602",13,"201.848.1922","2","201.848.2591","2",26
"4603",13,"201.848.1922","2","303.579.2383","1",34
"4604",13,"201.848.1004","2","303.579.4650","1",34
"4605",13,"201.848.1004","2","715.855.4683","3",29
"4606",13,"201.848.1004","2","201.848.9434","2",20
"4607",13,"201.848.1004","2","303.579.4650","1",20
"4608",13,"201.848.1004","2","715.855.4683","3",33
"4609",13,"201.848.9434","2","303.579.6082","1",23
"4610",13,"201.848.9434","2","715.855.1362","3",19
"4611",13,"201.848.9434","2","303.579.3247","1",28
"4612",13,"201.848.9434","2","303.579.5670","1",34
"4613",13,"201.848.7217","2","715.855.7980","3",22
"4614",13,"201.848.4553","2","303.579.4242","1",33
"4615",13,"201.848.4553","2","201.848.7217","2",28
"4616",13,"201.848.4553","2","201.848.9434","2",17
"4617",13,"201.848.4553","2","715.855.1191","3",29
"4618",13,"201.848.4553","2","715.855.1362","3",23
"4619",13,"201.848.4553","2","715.855.9112","3",17
"4620",13,"201.848.4553","2","715.855.6702","3",23
"4621",13,"201.848.4553","2","303.579.4242","1",26
"4622",13,"201.848.5119","2","715.855.1647","3",17
"4623",13,"201.848.5119","2","715.855.1191","3",28
"4624",13,"201.848.5119","2","715.855.7108","3",24
"4625",13,"201.848.5119","2","715.855.1191","3",23
"4626",13,"201.848.5119","2","715.855.9112","3",16
"4627",13,"201.848.3896","2","715.855.1191","3",1
"4628",13,"201.848.3896","2","715.855.1647","3",24
"4629",13,"201.848.3896","2","303.579.6368","1",19
"4630",13,"201.848.3896","2","715.855.9109","3",1
"4631",13,"201.848.3896","2","201.848.4767","2",18
"4632",13,"201.848.3896","2","201.848.7217","2",18
"4633",13,"201.848.3896","2","201.848.9659","2",28
"4634",13,"201.848.4767","2","303.579.3389","1",25
"4635",13,"201.848.4767","2","303.579.1547","1",26
"4636",13,"201.848.4767","2","715.855.1191","3",22
"4637",13,"201.848.4767","2","715.855.1048","3",17
"4638",13,"201.848.4767","2","303.579.3247","1",25
"4639",13,"715.855.1191","3","303.579.2383","1",19
"4640",13,"715.855.1191","3","303.579.4650","1",24
"4641",13,"715.855.1191","3","715.855.1703","3",28
"4642",13,"715.855.1191","3","303.579.5503","1",23
"4643",13,"715.855.1191","3","303.579.5670","1",38
"4644",13,"715.855.1191","3","715.855.7477","3",31
"4645",13,"715.855.1191","3","303.579.2383","1",20
"4646",13,"715.855.1191","3","201.848.9434","2",17
"4647",13,"715.855.1191","3","303.579.3247","1",19
"4648",13,"715.855.1191","3","303.579.8488","1",20
"4649",13,"715.855.2472","3","201.848.4553","2",18
"4650",13,"715.855.2472","3","201.848.1004","2",22
"4651",13,"715.855.2472","3","303.579.2383","1",34
"4652",13,"715.855.2472","3","303.579.9383","1",16
"4653",13,"715.855.1703","3","303.579.6082","1",33
"4654",13,"715.855.1703","3","201.848.9659","2",27
"4655",13,"715.855.1703","3","715.855.4683","3",21
"4656",13,"715.855.1703","3","715.855.6576","3",1
"4657",13,"715.855.1703","3","201.848.2591","2",24
"4658",13,"715.855.1703","3","303.579.4963","1",27
"4659",13,"715.855.1703","3","303.579.1975","1",23
"4660",13,"715.855.1703","3","303.579.4242","1",14
"4661",13,"715.855.8913","3","303.579.5497","1",31
"4662",13,"715.855.8913","3","303.579.3247","1",24
"4663",13,"715.855.8913","3","303.579.6368","1",17
"4664",13,"715.855.8913","3","303.579.3389","1",1
"4665",13,"715.855.9109","3","303.579.8574","1",1
"4666",13,"715.855.9109","3","715.855.9112","3",25
"4667",13,"715.855.9109","3","201.848.2591","2",1
"4668",13,"715.855.9109","3","201.848.2591","2",31
"4669",13,"715.855.9109","3","201.848.7217","2",1
"4670",13,"715.855.9109","3","715.855.1362","3",27
"4671",13,"715.855.9109","3","303.579.3831","1",1
"4672",13,"715.855.9109","3","303.579.6368","1",12
"4673",13,"715.855.9109","3","715.855.1191","3",40
"4674",13,"715.855.7108","3","303.579.2383","1",1
"4675",13,"715.855.7108","3","201.848.9659","2",38
"4676",13,"715.855.7108","3","715.855.7980","3",28
"4677",13,"715.855.7108","3","303.579.7836","1",24
"4678",13,"715.855.7108","3","303.579.3831","1",1
"4679",13,"715.855.1048","3","715.855.1647","3",28
"4680",13,"715.855.1048","3","715.855.8913","3",19
"4681",13,"715.855.1048","3","303.579.1547","1",21
"4682",13,"715.855.1048","3","201.848.4553","2",21
"4683",13,"715.855.1048","3","715.855.7108","3",26
"4684",13,"715.855.1048","3","715.855.1191","3",26
"4685",13,"715.855.1048","3","201.848.2591","2",43
"4686",13,"715.855.6702","3","303.579.8574","1",19
"4687",13,"715.855.6702","3","303.579.8574","1",1
"4688",13,"715.855.6702","3","303.579.4963","1",22
"4689",13,"715.855.6702","3","715.855.1362","3",24
"4690",13,"715.855.6702","3","303.579.6368","1",30
"4691",13,"715.855.4683","3","715.855.1191","3",1
"4692",13,"715.855.4683","3","303.579.4242","1",17
"4693",13,"715.855.5441","3","303.579.1975","1",18
"4694",13,"715.855.5441","3","201.848.9434","2",36
"4695",13,"715.855.5441","3","303.579.4242","1",18
"4696",13,"715.855.7910","3","303.579.5670","1",24
"4697",13,"715.855.7910","3","303.579.2647","1",17
"4698",13,"715.855.7910","3","201.848.2591","2",25
"4699",13,"715.855.7910","3","303.579.6368","1",19
"4700",13,"715.855.1647","3","303.579.4963","1",17
"4701",13,"715.855.1647","3","715.855.2472","3",32
"4702",13,"715.855.1647","3","201.848.2591","2",1
"4703",13,"715.855.1647","3","303.579.4963","1",1
"4704",13,"715.855.7980","3","715.855.2472","3",32
"4705",13,"715.855.7980","3","303.579.4174","1",19
"4706",13,"715.855.7980","3","201.848.2591","2",22
"4707",13,"715.855.7980","3","715.855.1703","3",17
"4708",13,"715.855.7980","3","303.579.2383","1",22
"4709",13,"715.855.7980","3","303.579.7836","1",37
"4710",13,"715.855.1362","3","201.848.3896","2",29
