,date,sender,sender.carrier,receiver,receiver.carrier,length.call
3629,11,378.328.3795,1,871.845.3092,2,32
3630,11,378.328.3795,1,871.845.7451,2,31
3631,11,378.328.3795,1,621.761.5998,3,26
3632,11,378.328.5535,1,378.328.4804,1,1
3633,11,378.328.5535,1,621.761.2920,3,22
3634,11,378.328.5535,1,621.761.1705,3,35
3635,11,378.328.5535,1,378.328.8028,1,26
3636,11,378.328.5535,1,871.845.6647,2,1
3637,11,378.328.5535,1,378.328.6156,1,19
3638,11,378.328.5535,1,621.761.2920,3,1
3639,11,378.328.5535,1,871.845.3092,2,28
3640,11,378.328.5535,1,621.761.8274,3,23
3641,11,378.328.5535,1,621.761.2920,3,18
3642,11,378.328.3833,1,378.328.3890,1,22
3643,11,378.328.3833,1,621.761.2794,3,25
3644,11,378.328.3833,1,621.761.8274,3,21
3645,11,378.328.3833,1,378.328.1672,1,31
3646,11,378.328.3833,1,378.328.1672,1,25
3647,11,378.328.3833,1,621.761.2794,3,28
3648,11,378.328.3833,1,621.761.2794,3,25
3649,11,378.328.3833,1,621.761.1705,3,17
3650,11,378.328.3833,1,621.761.1153,3,1
3651,11,378.328.8028,1,378.328.5535,1,1
3652,11,378.328.8028,1,871.845.3092,2,36
3653,11,378.328.8028,1,871.845.7438,2,23
3654,11,378.328.8028,1,378.328.7888,1,27
3655,11,378.328.8028,1,871.845.3092,2,24
3656,11,378.328.8028,1,871.845.1665,2,1
3657,11,378.328.7314,1,378.328.4468,1,17
3658,11,378.328.7314,1,621.761.2794,3,22
3659,11,378.328.7314,1,871.845.4869,2,33
3660,11,378.328.7314,1,871.845.6647,2,27
3661,11,378.328.7314,1,378.328.1672,1,32
3662,11,378.328.7314,1,378.328.3795,1,1
3663,11,378.328.7314,1,378.328.3833,1,20
3664,11,378.328.7314,1,621.761.9229,3,26
3665,11,378.328.7314,1,871.845.6647,2,20
3666,11,378.328.4468,1,378.328.3795,1,20
3667,11,378.328.4468,1,378.328.5698,1,24
3668,11,378.328.4468,1,378.328.3833,1,22
3669,11,378.328.8023,1,378.328.4804,1,29
3670,11,378.328.8023,1,378.328.3316,1,17
3671,11,378.328.8023,1,871.845.7438,2,22
3672,11,378.328.8023,1,378.328.7180,1,39
3673,11,378.328.8023,1,621.761.1705,3,27
3674,11,378.328.8023,1,621.761.1153,3,1
3675,11,378.328.8023,1,871.845.3092,2,16
3676,11,378.328.8023,1,871.845.4502,2,26
3677,11,378.328.2922,1,871.845.1665,2,1
3678,11,378.328.2922,1,378.328.5698,1,19
3679,11,378.328.2922,1,871.845.5897,2,23
3680,11,378.328.2922,1,621.761.1705,3,20
3681,11,378.328.7888,1,621.761.8331,3,27
3682,11,378.328.7888,1,871.845.4869,2,17
3683,11,378.328.7888,1,621.761.9229,3,31
3684,11,378.328.7888,1,871.845.1665,2,20
3685,11,378.328.7888,1,871.845.6647,2,31
3686,11,378.328.7888,1,378.328.5646,1,1
3687,11,378.328.6114,1,621.761.2920,3,21
3688,11,378.328.6114,1,621.761.5998,3,1
3689,11,378.328.6114,1,871.845.9600,2,23
3690,11,378.328.6114,1,871.845.6647,2,27
3691,11,378.328.6114,1,378.328.1411,1,1
3692,11,378.328.6114,1,871.845.5897,2,33
3693,11,378.328.6114,1,871.845.6647,2,28
3694,11,378.328.6156,1,621.761.9529,3,24
3695,11,378.328.6156,1,621.761.9229,3,27
3696,11,378.328.6156,1,378.328.4468,1,12
3697,11,378.328.6156,1,871.845.7438,2,22
3698,11,378.328.6156,1,621.761.9229,3,44
3699,11,378.328.6156,1,621.761.1153,3,29
3700,11,378.328.6156,1,378.328.1411,1,22
3701,11,378.328.6156,1,378.328.5698,1,1
3702,11,378.328.6156,1,378.328.8028,1,32
3703,11,378.328.3316,1,378.328.6893,1,1
3704,11,378.328.3316,1,621.761.9229,3,23
3705,11,378.328.3316,1,378.328.7180,1,16
3706,11,378.328.3316,1,621.761.9826,3,35
3707,11,378.328.3316,1,378.328.4804,1,23
3708,11,378.328.3316,1,621.761.4646,3,22
3709,11,378.328.4722,1,378.328.4468,1,31
3710,11,378.328.4722,1,621.761.8354,3,17
3711,11,378.328.4722,1,871.845.4869,2,29
3712,11,378.328.4722,1,378.328.1590,1,28
3713,11,378.328.4722,1,621.761.9229,3,15
3714,11,378.328.4722,1,378.328.5646,1,20
3715,11,378.328.4722,1,621.761.8331,3,22
3716,11,378.328.4722,1,621.761.1153,3,32
3717,11,378.328.4722,1,378.328.2622,1,19
3718,11,378.328.1672,1,378.328.3795,1,24
3719,11,378.328.1672,1,378.328.3833,1,21
3720,11,378.328.1672,1,621.761.9826,3,1
3721,11,378.328.1672,1,378.328.8028,1,20
3722,11,378.328.1672,1,871.845.6647,2,15
3723,11,378.328.1672,1,378.328.7180,1,30
3724,11,378.328.1672,1,621.761.2041,3,23
3725,11,378.328.1672,1,378.328.8028,1,35
3726,11,378.328.1672,1,621.761.2041,3,29
3727,11,378.328.1672,1,621.761.1153,3,16
3728,11,378.328.5698,1,378.328.4468,1,31
3729,11,378.328.5698,1,621.761.4646,3,20
3730,11,378.328.5698,1,621.761.1153,3,17
3731,11,378.328.5698,1,871.845.4869,2,1
3732,11,378.328.5698,1,378.328.2922,1,1
3733,11,378.328.1240,1,621.761.8354,3,18
3734,11,378.328.1240,1,378.328.1411,1,27
3735,11,378.328.1240,1,871.845.4502,2,17
3736,11,378.328.1240,1,871.845.3092,2,18
3737,11,378.328.1240,1,871.845.1665,2,19
3738,11,378.328.1240,1,621.761.9229,3,40
3739,11,378.328.2622,1,871.845.4502,2,25
3740,11,378.328.2622,1,378.328.1411,1,25
3741,11,378.328.2622,1,378.328.3833,1,13
3742,11,378.328.2622,1,378.328.1411,1,26
3743,11,378.328.1715,1,378.328.1590,1,29
3744,11,378.328.1715,1,378.328.5646,1,28
3745,11,378.328.1715,1,378.328.1240,1,26
3746,11,378.328.1715,1,378.328.8028,1,1
3747,11,378.328.1715,1,621.761.2794,3,27
3748,11,378.328.1715,1,378.328.1240,1,39
3749,11,378.328.1715,1,378.328.7180,1,19
3750,11,378.328.1715,1,621.761.2794,3,1
3751,11,378.328.1715,1,871.845.7438,2,31
3752,11,378.328.1715,1,621.761.8354,3,21
3753,11,378.328.1590,1,871.845.7451,2,17
3754,11,378.328.1590,1,621.761.9229,3,1
3755,11,378.328.1590,1,621.761.8354,3,23
3756,11,378.328.1590,1,621.761.9826,3,1
3757,11,378.328.1590,1,871.845.1330,2,14
3758,11,378.328.1590,1,378.328.4468,1,25
3759,11,378.328.1590,1,621.761.9229,3,24
3760,11,378.328.1590,1,378.328.1411,1,20
3761,11,378.328.1590,1,621.761.5998,3,38
3762,11,378.328.1590,1,378.328.2922,1,15
3763,11,378.328.3335,1,378.328.3795,1,1
3764,11,378.328.3335,1,621.761.8354,3,27
3765,11,378.328.3335,1,621.761.2886,3,35
3766,11,378.328.3335,1,378.328.1240,1,18
3767,11,378.328.3335,1,871.845.9600,2,26
3768,11,378.328.6893,1,871.845.9600,2,29
3769,11,378.328.6893,1,621.761.9186,3,1
3770,11,378.328.6893,1,621.761.1153,3,1
3771,11,378.328.6893,1,871.845.6647,2,15
3772,11,378.328.6893,1,621.761.1705,3,1
3773,11,378.328.6893,1,871.845.7438,2,22
3774,11,378.328.6893,1,378.328.1672,1,28
3775,11,378.328.6893,1,378.328.3833,1,1
3776,11,378.328.6893,1,378.328.7888,1,1
3777,11,378.328.6893,1,621.761.5998,3,30
3778,11,378.328.6893,1,621.761.9826,3,13
3779,11,378.328.6893,1,378.328.1672,1,24
3780,11,378.328.4373,1,621.761.2920,3,30
3781,11,378.328.4373,1,871.845.5897,2,18
3782,11,378.328.4373,1,621.761.2886,3,20
3783,11,378.328.4373,1,621.761.8331,3,20
3784,11,378.328.4373,1,621.761.9826,3,18
3785,11,378.328.4373,1,621.761.8274,3,19
3786,11,378.328.4373,1,378.328.5698,1,27
3787,11,378.328.5013,1,871.845.6647,2,23
3788,11,378.328.5013,1,871.845.5897,2,20
3789,11,378.328.5013,1,378.328.1620,1,29
3790,11,378.328.5013,1,871.845.1330,2,18
3791,11,378.328.5013,1,871.845.4869,2,19
3792,11,378.328.5013,1,378.328.3833,1,1
3793,11,378.328.5646,1,621.761.8354,3,33
3794,11,378.328.5646,1,378.328.1411,1,31
3795,11,378.328.5646,1,871.845.5897,2,20
3796,11,378.328.7180,1,378.328.1411,1,20
3797,11,378.328.7180,1,621.761.9186,3,32
3798,11,378.328.7180,1,621.761.2920,3,26
3799,11,378.328.7180,1,871.845.4869,2,1
3800,11,378.328.7180,1,621.761.8354,3,35
3801,11,378.328.3633,1,378.328.5535,1,35
3802,11,378.328.3633,1,378.328.3833,1,28
3803,11,378.328.3633,1,871.845.1665,2,25
3804,11,378.328.3633,1,378.328.3890,1,23
3805,11,378.328.1620,1,378.328.5698,1,26
3806,11,378.328.1620,1,378.328.5646,1,24
3807,11,378.328.1620,1,378.328.3833,1,26
3808,11,378.328.1620,1,378.328.3833,1,26
3809,11,378.328.1620,1,378.328.1240,1,29
3810,11,378.328.1411,1,871.845.7438,2,25
3811,11,378.328.1411,1,378.328.3633,1,23
3812,11,378.328.1411,1,378.328.3833,1,1
3813,11,378.328.1411,1,871.845.4869,2,25
3814,11,378.328.1411,1,621.761.6485,3,29
3815,11,378.328.3890,1,871.845.4869,2,18
3816,11,378.328.3890,1,621.761.8323,3,22
3817,11,378.328.3890,1,378.328.5646,1,20
3818,11,378.328.3890,1,378.328.1590,1,24
3819,11,378.328.3890,1,621.761.4646,3,27
3820,11,378.328.3890,1,621.761.9229,3,23
3821,11,378.328.3890,1,621.761.6485,3,1
3822,11,378.328.4804,1,378.328.4468,1,34
3823,11,378.328.4804,1,871.845.3092,2,27
3824,11,378.328.4804,1,378.328.3795,1,26
3825,11,378.328.4804,1,378.328.3833,1,24
3826,11,378.328.4804,1,621.761.2794,3,17
3827,11,378.328.4804,1,621.761.6485,3,1
3828,11,378.328.4804,1,871.845.1665,2,27
3829,11,378.328.4804,1,621.761.8274,3,32
3830,11,871.845.1665,2,378.328.8028,1,23
3831,11,871.845.1665,2,621.761.9529,3,1
3832,11,871.845.1665,2,378.328.1590,1,32
3833,11,871.845.1665,2,621.761.6485,3,28
3834,11,871.845.1665,2,621.761.9826,3,20
3835,11,871.845.1665,2,378.328.6156,1,28
3836,11,871.845.1665,2,378.328.2922,1,1
3837,11,871.845.1665,2,871.845.5897,2,25
3838,11,871.845.1665,2,621.761.9826,3,36
3839,11,871.845.7438,2,621.761.6485,3,38
3840,11,871.845.7438,2,378.328.6114,1,27
3841,11,871.845.7438,2,378.328.3833,1,1
3842,11,871.845.7438,2,621.761.6485,3,1
3843,11,871.845.7438,2,378.328.2622,1,20
3844,11,871.845.7438,2,378.328.5698,1,34
3845,11,871.845.7438,2,621.761.8274,3,16
3846,11,871.845.4502,2,378.328.6893,1,1
3847,11,871.845.4502,2,621.761.5998,3,1
3848,11,871.845.4502,2,621.761.6485,3,18
3849,11,871.845.4502,2,621.761.2041,3,26
3850,11,871.845.4502,2,621.761.2794,3,26
3851,11,871.845.1330,2,621.761.2920,3,33
3852,11,871.845.1330,2,378.328.6156,1,1
3853,11,871.845.1330,2,378.328.6893,1,12
3854,11,871.845.1330,2,871.845.5897,2,24
3855,11,871.845.1330,2,871.845.4869,2,1
3856,11,871.845.1330,2,621.761.4646,3,29
3857,11,871.845.6647,2,378.328.6156,1,1
3858,11,871.845.6647,2,378.328.1590,1,24
3859,11,871.845.6647,2,621.761.8274,3,23
3860,11,871.845.9600,2,378.328.8028,1,24
3861,11,871.845.9600,2,621.761.5998,3,1
3862,11,871.845.9600,2,871.845.1330,2,11
3863,11,871.845.9600,2,378.328.5698,1,25
3864,11,871.845.9600,2,621.761.4646,3,24
3865,11,871.845.9600,2,621.761.9186,3,27
3866,11,871.845.9600,2,621.761.4646,3,24
3867,11,871.845.4869,2,378.328.3795,1,28
3868,11,871.845.4869,2,378.328.2622,1,21
3869,11,871.845.4869,2,378.328.7888,1,14
3870,11,871.845.4869,2,621.761.2041,3,1
3871,11,871.845.4869,2,621.761.4646,3,22
3872,11,871.845.4869,2,621.761.8354,3,27
3873,11,871.845.4869,2,378.328.3833,1,17
3874,11,871.845.7451,2,621.761.1153,3,28
3875,11,871.845.7451,2,871.845.3092,2,27
3876,11,871.845.7451,2,621.761.9826,3,27
3877,11,871.845.7451,2,378.328.4804,1,36
3878,11,871.845.7451,2,378.328.6893,1,35
3879,11,871.845.7451,2,378.328.4468,1,1
3880,11,871.845.3092,2,621.761.9229,3,28
3881,11,871.845.3092,2,621.761.5998,3,19
3882,11,871.845.3092,2,378.328.5646,1,26
3883,11,871.845.3092,2,621.761.2041,3,30
3884,11,871.845.5897,2,378.328.6156,1,1
3885,11,871.845.5897,2,871.845.3092,2,24
3886,11,871.845.5897,2,378.328.3335,1,1
3887,11,871.845.5897,2,621.761.1705,3,28
3888,11,871.845.5897,2,621.761.6485,3,24
3889,11,871.845.5897,2,621.761.1153,3,1
3890,11,871.845.5897,2,621.761.6485,3,26
3891,11,621.761.2886,3,378.328.3316,1,25
3892,11,621.761.2886,3,378.328.4722,1,28
3893,11,621.761.2886,3,378.328.5698,1,1
3894,11,621.761.2886,3,621.761.9529,3,25
3895,11,621.761.2886,3,621.761.1153,3,25
3896,11,621.761.2886,3,871.845.5897,2,41
3897,11,621.761.2886,3,621.761.9186,3,34
3898,11,621.761.2886,3,871.845.1330,2,33
3899,11,621.761.2886,3,378.328.3833,1,18
3900,11,621.761.2886,3,378.328.4468,1,18
3901,11,621.761.5998,3,621.761.9529,3,21
3902,11,621.761.5998,3,621.761.1153,3,13
3903,11,621.761.5998,3,378.328.2622,1,26
3904,11,621.761.5998,3,378.328.3890,1,26
3905,11,621.761.1153,3,378.328.7888,1,1
3906,11,621.761.1153,3,621.761.9229,3,26
3907,11,621.761.1153,3,378.328.3890,1,18
3908,11,621.761.1153,3,621.761.9529,3,26
3909,11,621.761.1153,3,621.761.4646,3,1
3910,11,621.761.1153,3,378.328.3833,1,1
3911,11,621.761.4646,3,621.761.2886,3,37
3912,11,621.761.4646,3,378.328.3890,1,12
3913,11,621.761.4646,3,871.845.1665,2,21
3914,11,621.761.4646,3,378.328.1590,1,23
3915,11,621.761.4646,3,621.761.8274,3,30
3916,11,621.761.4646,3,871.845.9600,2,24
3917,11,621.761.4646,3,871.845.5897,2,1
3918,11,621.761.8354,3,378.328.5013,1,24
3919,11,621.761.8354,3,378.328.1715,1,25
3920,11,621.761.8354,3,621.761.8274,3,23
3921,11,621.761.8354,3,378.328.1411,1,23
3922,11,621.761.8354,3,621.761.8274,3,1
3923,11,621.761.8354,3,621.761.2794,3,1
3924,11,621.761.8354,3,378.328.1620,1,1
3925,11,621.761.8354,3,871.845.4502,2,20
3926,11,621.761.5427,3,621.761.8331,3,19
3927,11,621.761.5427,3,378.328.1240,1,28
3928,11,621.761.5427,3,871.845.1330,2,29
3929,11,621.761.5427,3,378.328.6156,1,16
3930,11,621.761.8331,3,621.761.4646,3,1
3931,11,621.761.8331,3,871.845.5897,2,18
3932,11,621.761.8331,3,871.845.7451,2,30
3933,11,621.761.8331,3,378.328.3795,1,23
3934,11,621.761.8331,3,621.761.4646,3,26
3935,11,621.761.8331,3,621.761.4646,3,20
3936,11,621.761.8323,3,871.845.5897,2,1
3937,11,621.761.8323,3,621.761.2794,3,1
3938,11,621.761.8323,3,621.761.5998,3,1
3939,11,621.761.8323,3,378.328.5698,1,1
3940,11,621.761.8323,3,378.328.1411,1,1
3941,11,621.761.8323,3,378.328.3795,1,1
3942,11,621.761.8323,3,621.761.2041,3,1
3943,11,621.761.8323,3,621.761.2794,3,1
3944,11,621.761.8323,3,871.845.3092,2,1
3945,11,621.761.9256,3,621.761.9229,3,26
3946,11,621.761.9256,3,871.845.1330,2,15
3947,11,621.761.9256,3,621.761.8274,3,36
3948,11,621.761.9256,3,621.761.6485,3,27
3949,11,621.761.2041,3,378.328.6156,1,22
3950,11,621.761.2041,3,871.845.7438,2,27
3951,11,621.761.2041,3,378.328.3335,1,21
3952,11,621.761.2041,3,621.761.5998,3,26
3953,11,621.761.2041,3,621.761.2794,3,25
3954,11,621.761.9529,3,871.845.1665,2,20
3955,11,621.761.9529,3,621.761.2041,3,20
3956,11,621.761.9529,3,871.845.9600,2,1
3957,11,621.761.9529,3,871.845.5897,2,19
3958,11,621.761.9529,3,378.328.1590,1,1
3959,11,621.761.9529,3,871.845.4869,2,26
3960,11,621.761.9529,3,378.328.8028,1,30
3961,11,621.761.8836,3,621.761.4646,3,21
3962,11,621.761.8836,3,378.328.6156,1,1
3963,11,621.761.8836,3,621.761.2794,3,26
3964,11,621.761.8836,3,621.761.1705,3,25
3965,11,621.761.8836,3,378.328.5698,1,27
3966,11,621.761.8836,3,621.761.8274,3,25
3967,11,621.761.8836,3,621.761.4646,3,21
3968,11,621.761.8836,3,378.328.3833,1,1
3969,11,621.761.8836,3,621.761.6485,3,17
3970,11,621.761.8836,3,871.845.3092,2,22
3971,11,621.761.8836,3,378.328.1411,1,21
3972,11,621.761.9229,3,378.328.6893,1,20
3973,11,621.761.9229,3,378.328.8028,1,1
3974,11,621.761.9229,3,621.761.8354,3,19
3975,11,621.761.9229,3,378.328.3335,1,26
3976,11,621.761.9229,3,378.328.1590,1,18
3977,11,621.761.9229,3,871.845.9600,2,31
3978,11,621.761.2920,3,378.328.5646,1,28
3979,11,621.761.2920,3,378.328.3335,1,1
3980,11,621.761.2920,3,378.328.5535,1,17
3981,11,621.761.2920,3,378.328.1411,1,19
3982,11,621.761.2920,3,871.845.3092,2,1
3983,11,621.761.2920,3,378.328.7888,1,16
3984,11,621.761.2920,3,871.845.4502,2,27
3985,11,621.761.2920,3,871.845.6647,2,30
3986,11,621.761.1705,3,871.845.4869,2,22
3987,11,621.761.1705,3,621.761.2794,3,23
3988,11,621.761.1705,3,621.761.2041,3,31
3989,11,621.761.9186,3,871.845.3092,2,1
3990,11,621.761.9186,3,378.328.6156,1,18
3991,11,621.761.9186,3,871.845.3092,2,21
3992,11,621.761.9186,3,378.328.3795,1,25
3993,11,621.761.9186,3,621.761.8354,3,14
3994,11,621.761.9186,3,378.328.7888,1,1
3995,11,621.761.9186,3,621.761.1153,3,34
3996,11,621.761.8274,3,621.761.2920,3,23
3997,11,621.761.8274,3,378.328.4722,1,29
3998,11,621.761.8274,3,378.328.1620,1,26
3999,11,621.761.8274,3,378.328.1590,1,29
4000,11,621.761.8274,3,871.845.4869,2,26
4001,11,621.761.8274,3,871.845.5897,2,24
4002,11,621.761.6485,3,621.761.5998,3,1
4003,11,621.761.6485,3,378.328.2622,1,29
4004,11,621.761.6485,3,621.761.9826,3,16
4005,11,621.761.6485,3,621.761.2886,3,18
4006,11,621.761.6485,3,378.328.3633,1,22
4007,11,621.761.6485,3,378.328.5698,1,32
4008,11,621.761.6485,3,378.328.1590,1,1
4009,11,621.761.6485,3,378.328.1240,1,19
4010,11,621.761.6485,3,871.845.3092,2,26
4011,11,621.761.9826,3,871.845.4502,2,45
4012,11,621.761.9826,3,621.761.6485,3,27
4013,11,621.761.9826,3,621.761.2794,3,21
4014,11,621.761.9826,3,621.761.1705,3,1
4015,11,621.761.9826,3,378.328.8028,1,34
4016,11,621.761.2794,3,871.845.6647,2,31
4017,11,621.761.2794,3,378.328.1411,1,1
4018,11,621.761.2794,3,621.761.5998,3,23
4019,11,621.761.2794,3,621.761.8331,3,17
4020,11,621.761.2794,3,378.328.3833,1,29
4021,11,621.761.2794,3,621.761.4646,3,16
4022,11,621.761.2794,3,378.328.1590,1,1
4023,11,621.761.2794,3,378.328.7888,1,33
4024,12,378.328.3795,1,621.761.9229,3,22
4025,12,378.328.3795,1,621.761.9826,3,33
4026,12,378.328.3795,1,378.328.3833,1,36
4027,12,378.328.5535,1,871.845.7438,2,35
4028,12,378.328.5535,1,378.328.8028,1,20
4029,12,378.328.5535,1,621.761.9529,3,18
4030,12,378.328.5535,1,378.328.3316,1,31
4031,12,378.328.5535,1,378.328.2622,1,21
4032,12,378.328.5535,1,621.761.9229,3,26
4033,12,378.328.3833,1,378.328.7180,1,23
4034,12,378.328.3833,1,871.845.7438,2,24
4035,12,378.328.8028,1,621.761.1705,3,32
4036,12,378.328.8028,1,621.761.4646,3,32
4037,12,378.328.8028,1,621.761.2920,3,25
4038,12,378.328.8028,1,621.761.9229,3,21
4039,12,378.328.8028,1,871.845.9600,2,24
4040,12,378.328.8028,1,871.845.4869,2,46
4041,12,378.328.7314,1,621.761.9186,3,21
4042,12,378.328.7314,1,621.761.8323,3,20
4043,12,378.328.7314,1,621.761.2041,3,28
4044,12,378.328.7314,1,621.761.8331,3,31
4045,12,378.328.7314,1,871.845.3092,2,14
4046,12,378.328.7314,1,378.328.8023,1,38
4047,12,378.328.7314,1,378.328.4468,1,25
4048,12,378.328.4468,1,621.761.2920,3,1
4049,12,378.328.4468,1,378.328.1411,1,36
4050,12,378.328.4468,1,378.328.1672,1,34
4051,12,378.328.4468,1,621.761.8274,3,18
4052,12,378.328.4468,1,378.328.7180,1,18
4053,12,378.328.8023,1,378.328.3316,1,21
4054,12,378.328.8023,1,621.761.2794,3,1
4055,12,378.328.8023,1,378.328.4468,1,19
4056,12,378.328.8023,1,378.328.1672,1,11
4057,12,378.328.8023,1,621.761.2794,3,1
4058,12,378.328.8023,1,621.761.4646,3,35
4059,12,378.328.8023,1,621.761.2794,3,21
4060,12,378.328.8023,1,871.845.1665,2,17
4061,12,378.328.8023,1,378.328.5698,1,22
4062,12,378.328.2922,1,621.761.9229,3,27
4063,12,378.328.2922,1,621.761.2794,3,25
4064,12,378.328.2922,1,621.761.6485,3,19
4065,12,378.328.7888,1,621.761.2794,3,18
4066,12,378.328.7888,1,378.328.1590,1,25
4067,12,378.328.7888,1,378.328.6156,1,15
4068,12,378.328.7888,1,621.761.4646,3,28
4069,12,378.328.7888,1,621.761.9186,3,18
4070,12,378.328.7888,1,378.328.3833,1,25
4071,12,378.328.7888,1,621.761.6485,3,1
4072,12,378.328.7888,1,378.328.1672,1,27
4073,12,378.328.7888,1,378.328.1411,1,31
4074,12,378.328.6114,1,621.761.8274,3,18
4075,12,378.328.6114,1,378.328.3890,1,24
4076,12,378.328.6114,1,871.845.3092,2,27
4077,12,378.328.6114,1,378.328.3833,1,27
4078,12,378.328.6114,1,621.761.8331,3,19
4079,12,378.328.6114,1,378.328.7180,1,19
4080,12,378.328.6114,1,378.328.1672,1,21
4081,12,378.328.6114,1,871.845.4869,2,1
4082,12,378.328.6114,1,621.761.9186,3,23
4083,12,378.328.6156,1,621.761.2041,3,18
4084,12,378.328.6156,1,871.845.3092,2,21
4085,12,378.328.6156,1,378.328.3833,1,20
4086,12,378.328.6156,1,621.761.1153,3,37
4087,12,378.328.6156,1,871.845.7438,2,32
4088,12,378.328.6156,1,378.328.3833,1,28
4089,12,378.328.6156,1,621.761.9529,3,31
4090,12,378.328.3316,1,378.328.1590,1,28
4091,12,378.328.3316,1,378.328.7888,1,23
4092,12,378.328.3316,1,621.761.2920,3,24
4093,12,378.328.3316,1,871.845.9600,2,34
4094,12,378.328.3316,1,378.328.5698,1,1
4095,12,378.328.3316,1,378.328.4468,1,14
4096,12,378.328.4722,1,378.328.7180,1,30
4097,12,378.328.4722,1,378.328.3316,1,20
4098,12,378.328.4722,1,621.761.8354,3,21
4099,12,378.328.4722,1,378.328.7888,1,19
4100,12,378.328.4722,1,871.845.1665,2,44
4101,12,378.328.1672,1,621.761.2041,3,22
4102,12,378.328.1672,1,378.328.6156,1,1
4103,12,378.328.1672,1,621.761.2794,3,29
4104,12,378.328.1672,1,871.845.6647,2,1
4105,12,378.328.1672,1,621.761.8274,3,1
4106,12,378.328.1672,1,378.328.6114,1,22
4107,12,378.328.1672,1,621.761.5998,3,25
4108,12,378.328.5698,1,621.761.4646,3,1
4109,12,378.328.5698,1,871.845.4502,2,33
4110,12,378.328.5698,1,621.761.8836,3,29
4111,12,378.328.5698,1,378.328.8028,1,31
4112,12,378.328.5698,1,621.761.4646,3,24
4113,12,378.328.5698,1,378.328.1240,1,26
4114,12,378.328.5698,1,378.328.1672,1,21
4115,12,378.328.5698,1,621.761.9826,3,31
4116,12,378.328.1240,1,621.761.8354,3,14
4117,12,378.328.1240,1,871.845.4869,2,25
4118,12,378.328.1240,1,378.328.1672,1,27
4119,12,378.328.1240,1,871.845.4502,2,33
4120,12,378.328.1240,1,621.761.9826,3,33
4121,12,378.328.1240,1,378.328.5535,1,1
4122,12,378.328.1240,1,378.328.1590,1,25
4123,12,378.328.1240,1,871.845.1665,2,12
4124,12,378.328.2622,1,621.761.2041,3,16
4125,12,378.328.2622,1,621.761.4646,3,21
4126,12,378.328.2622,1,378.328.3833,1,32
4127,12,378.328.2622,1,871.845.6647,2,15
4128,12,378.328.2622,1,378.328.4722,1,24
4129,12,378.328.2622,1,871.845.1330,2,16
4130,12,378.328.2622,1,378.328.6156,1,26
4131,12,378.328.2622,1,378.328.5646,1,25
4132,12,378.328.1715,1,378.328.6114,1,20
4133,12,378.328.1715,1,621.761.6485,3,16
4134,12,378.328.1715,1,378.328.3795,1,17
4135,12,378.328.1715,1,621.761.2794,3,1
4136,12,378.328.1715,1,871.845.1665,2,1
4137,12,378.328.1715,1,378.328.5646,1,1
4138,12,378.328.1590,1,621.761.1153,3,20
4139,12,378.328.1590,1,378.328.1672,1,25
4140,12,378.328.1590,1,378.328.8028,1,19
4141,12,378.328.1590,1,871.845.7438,2,27
4142,12,378.328.1590,1,621.761.9826,3,31
4143,12,378.328.1590,1,378.328.7180,1,1
4144,12,378.328.1590,1,378.328.5698,1,26
4145,12,378.328.1590,1,378.328.3316,1,29
4146,12,378.328.1590,1,871.845.7451,2,24
4147,12,378.328.3335,1,871.845.4502,2,1
4148,12,378.328.3335,1,378.328.1411,1,17
4149,12,378.328.3335,1,621.761.1705,3,18
4150,12,378.328.3335,1,621.761.2041,3,21
4151,12,378.328.3335,1,871.845.5897,2,27
4152,12,378.328.3335,1,621.761.1153,3,19
4153,12,378.328.6893,1,621.761.8836,3,22
4154,12,378.328.6893,1,621.761.1705,3,26
4155,12,378.328.6893,1,871.845.3092,2,26
4156,12,378.328.6893,1,378.328.1411,1,32
4157,12,378.328.6893,1,621.761.2794,3,21
4158,12,378.328.6893,1,378.328.1715,1,1
4159,12,378.328.4373,1,621.761.9229,3,22
4160,12,378.328.4373,1,621.761.8331,3,29
4161,12,378.328.4373,1,378.328.2922,1,1
4162,12,378.328.4373,1,378.328.3890,1,18
4163,12,378.328.4373,1,378.328.3890,1,1
4164,12,378.328.4373,1,621.761.8274,3,25
4165,12,378.328.4373,1,378.328.2922,1,20
4166,12,378.328.5013,1,378.328.1672,1,17
4167,12,378.328.5013,1,378.328.5698,1,1
4168,12,378.328.5013,1,621.761.9529,3,16
4169,12,378.328.5013,1,378.328.1411,1,39
4170,12,378.328.5013,1,378.328.3335,1,21
4171,12,378.328.5013,1,378.328.5698,1,22
4172,12,378.328.5646,1,378.328.2622,1,31
4173,12,378.328.5646,1,871.845.4502,2,19
4174,12,378.328.5646,1,378.328.5698,1,19
4175,12,378.328.5646,1,378.328.3335,1,24
4176,12,378.328.7180,1,621.761.8354,3,24
4177,12,378.328.7180,1,621.761.9229,3,31
4178,12,378.328.7180,1,621.761.4646,3,27
4179,12,378.328.7180,1,621.761.9186,3,1
4180,12,378.328.3633,1,621.761.9186,3,28
4181,12,378.328.3633,1,871.845.4502,2,14
4182,12,378.328.3633,1,378.328.7180,1,18
4183,12,378.328.3633,1,378.328.1411,1,1
4184,12,378.328.3633,1,871.845.5897,2,21
4185,12,378.328.1620,1,871.845.3092,2,20
4186,12,378.328.1620,1,871.845.9600,2,26
